participantnumbers,Infantage,sex,priorexpt,angry_dt_infancy,fearful_dt_infancy,happy_dt_infancy,nonface_dt_infancy,angry_dtntrial_infancy,fearful_dtntrial_infancy,happy_dtntrial_infancy,nonface_dtntrial_infancy,dtntrial_infancy_min,angry_dt_3yr,fearful_dt_3yr,happy_dt_3yr,nonface_dt_3yr,angry_dtntrial_3yr,fearful_dtntrial_3yr,happy_dtntrial_3yr,nonface_dtntrial_3yr,dtntrial_3yr_min,AngryHappy_dt_ratio_3yr,FearfulHappy_dt_ratio_3yr,AngryHappy_sl_ratio_3yr,FearfulHappy_sl_ratio_3yr,AngryHappy_dt_ratio_infancy,FearfulHappy_dt_ratio_infancy,AngryHappy_sl_ratio_infancy,FearfulHappy_sl_ratio_infancy,DifferentERPscores,AngryHappy_P400amp_ratio_infancy,FearHappy_P400amp_ratio_infancy,AngryHappy_P400lat_ratio_infancy,FearHappy_P400lat_ratio_infancy,AngryHappy_Ncamp_ratio_infancy,FearHappy_Ncamp_ratio_infancy,AngryHappy_N290lat_ratio_infancy,FearHappy_N290lat_ratio_infancy,AngryHappy_N290amp_ratio_infancy,FearHappy_N290amp_ratio_infancy,AngryHappy_P400amp_ratio_3yr,FearHappy_P400amp_ratio_3yr,AngryHappy_P400lat_ratio_3yr,FearHappy_P400lat_ratio_3yr,AngryHappy_Ncamp_ratio_3yr,FearHappy_Ncamp_ratio_3yr,AngryHappy_N290lat_ratio_3yr,FearHappy_N290lat_ratio_3yr,AngryHappy_N290amp_ratio_3yr,FearHappy_N290amp_ratio_3yr
117,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0975364601314983, , , , , , , , , , , , , , , , , , , , , , 
118,12,0,1,.274192,.408246666666667,.246729,.270312,5,6,5,5,5, , , , , , , , ,0, , , , ,.0527200861550984,.246601018765583,.0314298807889673,.0485265504468542, , , , , , , , , , , , , , , , , , , , , 
119,7,1,1, , , , , , , , ,0,.44679,.28886,.215379,.55857,5,4,2,6,2,.349474227878382,.145726530474636,.106183586870838,.0857151876366057, , ,-.13803740873485,-6.38738873952135E-07, ,-.0781789448091418,-.0955524948891675,-.00102669404517455,-.0166840458811262,.00145662039990854,-.112186749976536,.0349075975359343,.0289256198347107,-4.1769349651277E-05,.0570488962407199,.705540528749673,.60799163665931,.118843199277,.0784499054820416,.370510580469812,.264029960846621,.0182704019488429,.0550996483001172,.160944872572367,.113926225603136
120,12,1,1,.59299,.45852,.26118,.0782116666666667,4,5,3,3,3,.318259,.35643,.22322,.56825,4,5,5,4,4,.175517425421854,.229811092900888,.106250067411379,.142834796254854,.388458971867427,.274197582325969,-.0939875853662303,.0661199815986458, , , , , , , , , , , ,-.0208094243878158,-.13122088747242,-.0185873605947955,-.0315294117647058,-.0424827216510635,-.178793323663759,.010126582278481,.00761421319796954,.157257268548546,.00989787382074489
121,12,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.176018306471481,-.0377917404678724, , , , , , , , , , , , , , , , , , , , , 
122,12,0,1, , , , , , , , ,0,.27089,.274349,.12237,.72826,6,5,4,6,4,.377663632202614,.383089794035577,.199038767311467,-.0517948479060884, , ,-.222156633216274,-.320124642014446, , , , , , , , , , , ,.185871267383186,-.0808707241226122,.0482374768089054,-.0637636080870917,.376583042893129,.193913974656434,.0324825986078886,.0268378063010502,.379137473558074,.28381618663432
123,7,0,1,.3131875,.326336666666667,.200645,.16159825,4,3,4,4,3, , , , , , , , ,0, , , , ,.219025655247576,.238512408717571,.129839634613949,.14284572092037, ,.0792625979615868,.030344756805761,.0785046728971963,.0399221032132425,.108478031986898,.00526772145407763,-.0408602150537634,-.00623700623700624,.0258287108518709,.0858093483355097, , , , , , , , , , 
124,5,0,1,.728544,.5782935,.774391666666667,.195794333333333,6,6,6,3,6,.072,.15661,.12231,.52588,3,5,4,6,3,-.258916164891153,.122974329556862,-.0923764308641909,.0542922016926573,-.0305054086369189,-.144969554999925,.118170668125102,-.200058830360874, , , , , , , , , , , , , , , , , , , , , 
125,12,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.267704069551098, , ,.159764848976282,-.183818489238221,.0958646616541353,.0384807596201899,.237025456275703,.0311178247734138,-.0476190476190476,-.0232558139534884,.050827994681494,-.0630880660664727, , , , , , , , , , 
126,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.182126206190904,.109156892743685, , , , , , , , , , , , , , , , , , , , , 
127,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,-.118682571347148, , , , , , , , , , , , , , , , , , , , , 
128,5,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
129,7,0,1, , , , , , , , ,0,.666209,.564339,.3362,.64985,5,5,6,6,5,.329215918851487,.25333605762771,.193850926109977,.104160857019306, , ,-.0367942270480619,-.0413364458088172, , , , , , , , , , , ,.486270320214824,.308618947695656,.0150927123760241,-.0283656010805943,.0268728142830848,.262004466778336,.00317460317460317,.00106044538706257,-.105806841792093,-.0463049276860459
130,12,1,1,.898641666666667,.862688333333333,.869231666666667,.826645333333333,6,6,6,6,6, , , , , , , , ,0, , , , ,.0166358072410919,-.00377808058878785,.18378094249716,-.0527265630308806, , , , , , , , , , , , , , , , , , , , , 
131,12,1,1, , , , , , , , ,0,.81684,.39194,.49974,1,3,4,4,1,3,.240851296541038,-.120895388480172,.1034352250189,-.164219327969106, , , , , ,-.0399398199299466,-.082752037594537,-.0198473282442748,.00397614314115307,.0409390208989407,-.00993656995393481,-.0106609808102345,-.00211416490486258,-.229817344084252,-.118651678666048,.112467891412466,-.108136825789848,-.0135249366018597,-.0919854280510018,.0507410563951192,-.0701380263867082,-.0070635721493441,-.0385015608740895,.00810529555747721,.111038133645093
132,7,0,1,.369033333333333,.431164,.305738,.3175104,6,5,5,5,5, , , , , , , , ,0, , , , ,.0938026412898395,.17020716458905,.152022636174373,.202539612288735, , , , , , , , , , , , , , , , , , , , , 
133,5,0,1, , , , , , , , ,0,.53666,.661309,.2611,.48593,5,4,6,5,4,.345417168070598,.433873693773586,.239466499485123,.247158183224934, , , , , , , , , , , , , , , ,-.252709537572254,-.0416823131806233,.0916666666666667,.0434401053093462,-.242802576820022,.183306484846214,-.00099304865938431,-.0212765957446809,.138965457834439,.117285381550044
134,12,1,1,.97359,.388521833333333,.563381,.372362,3,6,4,4,3, , , , , , , , ,0, , , , ,.266894430669154,-.183694344153123,.297319139643155,-.0252903186261701, , , , , , , , , , , , , , , , , , , , , 
135,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.264527051720299,.103717782070337, , , , , , , , , , , , , , , , , , , , , 
136,12,1,1,.391912,.4587204,.14894,.16150425,5,5,5,4,5, , , , , , , , ,0, , , , ,.449239348287517,.509791982495486,.122613438163705,-.0851518880347408, , , , , , , , , , , , , , , , , , , , , 
137,5,0,1, , , , , , , , ,0,.377039,.78381,.457,.16971,4,4,3,6,3,-.0958720155772092,.263384402124419,-.067365468878602,.0803106757312448, , ,.117452071775504,.0511182959721017, ,-.0812996367900463,-.6806637157668,-.0145077720207254,.0495145631067961,-.140793819627162,-.633463367712286,.0166975881261596,.0814558058925477,.380718954248366,.338145410093719, , , , , , , , , , 
138,12,1,1, , , , , , , , ,0,.234949,.336849,.22322,.33621,6,5,5,6,5,.025599724119266,.202883930372865,.0144587417841465,.124452151198473, , , , , , , , , , , , , , , ,-.217450744440726,-.0488605343066589,-.0245971162001696,-.0329200513039761,-.0657274192585517,.0307483485657406,.0195652173913043,.00221238938053097,-.0574562853752942,.0869211067724735
139,12,1,1,.93123,.721166,.875753333333333,.458586,4,5,6,5,4, , , , , , , , ,0, , , , ,.0307012608491132,-.0968034703485336,.353049160062692,.24568581223683, ,-.0239461914991021,.0385448389198055,-.00550964187327825,-.0129509713228492,.0142099391282221,.0318426035389214,-.0539419087136929,-.0180360721442886,-.544701040356694,-.214735233300369, , , , , , , , , , 
140,5,0,1,.5881075,.1468015,.3329,.182732166666667,4,4,3,6,3,.54535,.336339,.36035,.37608,6,6,5,5,5,.204261896875345,-.0344644453981619,.0805586844337693,-.170939274965135,.277096006275736,-.387946462539725,-.181757538521334,-.223504128588142, , , , , , , , , , , , , , , , , , , , , 
141,5,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
142,5,1,1,.24807,.248068166666667,.244809833333333,.435048,6,6,6,5,6, , , , , , , , ,0, , , , ,.00661452639402636,.00661083134839307,.00385327591043956,.00385230601463813, , , , , , , , , , , , , , , , , , , , , 
143,5,1,1, , , , , , , , ,0,.378639,.49378,.408349,.78,3,5,6,5,3,-.0377515286128886,.0946993168382792,.315258079271735,.305867559586883, , ,-.042979238776724,.00918521007193377, ,.128737971542321,.112464991088641,.00966702470461868,.0010834236186349,.166278625291031,.268514283972072,-.01953125,-.0255402750491159,.0445274613082117,.0514604256887497,.248005073191354,-.0525666946101879,.0862559241706161,.0819047619047619,.243426585188092,-.0471793280049662,.0874006810442679,.215609756097561,-.36914223074815,-.608909761824891
144,5,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0405247181794061,.0434973003338459, , , , , , , , , , , , , , , , , , , , , 
145,5,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0624807570750642,-.202259465562818, , , , , , , , , , , , , , , , , , , , , 
146,5,0,1,.8871075,.5092625,.483233333333333,.483163333333333,4,4,3,3,3,.300209,.098,.146779,.24474,3,2,4,4,2,.343253062722042,-.199277715817125,.191802794074174,-.0818002943072706,.294725339012375,.0262259707219593,.0470877395891652,.0193464206367416, , , , , , , , , , , ,.0295047211479948,.219062964016049,-.0546218487394958,-.00199600798403196,.136683558558559,.2956107272066,.0602957906712173,.00361881785283474,-.10667438928827,-.0331622104747546
147,5,1,1,.186088666666667,.199051833333333,.332953333333333,.2349,6,6,6,5,6,.478069,1,.137,.11736,5,1,2,2,1,.554521525227251,.759014951627089,.251437075061659, ,-.282953338393939,-.251692104493973,-.168423668635221,-.151308752268331, ,-.11700512857361,-.00846578008433345,-.0395033860045147,.00378583017847487,-.0902206422896045,-.0384951125691867,-.0494117647058823,.0916496945010183,.211356466876972,.577671685640837,.186811777717226,.11861992286578,-.00506212609295908,-.030188679245283,.237697993664203,.0803431143572976,.0293083235638921,-.00607533414337789,.0635955025479186,.0381352661750363
148,5,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.262120008323953,-.150471377401387, , , , , , , , , , , , , , , , , , , , , 
149,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.169252482595736,.0179861574392027, ,.558057372753858,.451378688042976,-.0435865504358655,-.0492487479131886,.755940912010276,.721370483935475,-.0434782608695652,-.0241187384044527,-.208719969492818,.0316207546209074, , , , , , , , , , 
150,12,0,1, , , , , , , , ,0,.14677,.228449,.17619,.57135,6,6,6,6,6,-.0910948724300223,.129149686510692,-.0435291617342738,.0689761039520094, , , ,.0730277615658545, ,-.0953187459204873,-.0586547144371002,.0397045244690674,.0230155002348521,-.121569048321752,-.118777432823038,.0265848670756646,.0225872689938398,.0362360083475621,.164434418910663,.0374157941725509,.175504013145421,.0676031606672519,.0769230769230769,.176598112471275,.268182402055234,.0309050772626932,.0090293453724605,-.252577005184507,-.153815900365203
151,7,0,1,.676276666666667,.6860725,.483461666666667,.4507,6,4,3,5,3,.269359,.85711,.234999,.37863,4,4,4,3,4,.0681262119367592,.569641858092919,.0400746642353125,.430511470047744,.16625733103588,.173240627856818,.136843329433619,.154641013149677, , , , , , , , , , , ,.561484294195157,.303053503873176,.0119627824545857,.0325379609544469,.795849163239034,.431593670775417,-.0340798442064265,-.0104662226450999,.0832947535691494,.110360948362223
152,12,1,1,.395132833333333,.587925,.7940725,.133718333333333,6,6,4,6,4,.415439,.30046,.10764,.49374,5,6,6,5,5,.588436928265138,.472482234746386,.221483336218599,.0851855997778625,-.335467438199627,-.149166333513628,.121821767702535,.22565771770137, , , , , , , , , , , , , , , , , , , , , 
153,7,0,1,.20882,.2251775,.15173075,.1605642,3,4,4,5,3, , , , , , , , ,0, , , , ,.158339013301179,.194866389897276,.0800140221003074,.100631956987271, ,-.0214156752002222,.0352854756761957,.0485036119711042,.044559585492228,-.0356941691874414,-.0460818812027223,-.0442105263157895,.0350194552529183,-.284574468085106,-.0379507456913224, , , , , , , , , , 
154,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0613293206843397, , ,.24252470912048,.271452852608938,.00235849056603777,.0743982494529541,.170318462955652,.245989864410327,-.0128755364806867,-.0107066381156317,-.385981516534907,-.268987664389846, , , , , , , , , , 
155,12,0,1,.489833333333333,.496633333333333,.37232,.2301525,3,3,3,4,3,.72036,.3996,.597709,.46226,4,5,6,5,4,.0930535503073056,-.198643549792492,.03710586142137,.00264123566992973,.136302127231815,.143061000590749,.0967114347773804,-.131278500331157, ,-.00104282860774604,.0282197341714136,.0267952840300107,.079107505070994,-.108753101067846,.0763545691436788,-.032258064516129,.0163934426229508,-.131418989729616,-.154323187682657, , , , , , , , , , 
156,7,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0648545992567495,.030881870427937, , , , , , , , , , , , , , , , , , , , , 
157,7,1,1,.2154036,.3211952,.33806275,.5489165,5,5,4,4,4, , , , , , , , ,0, , , , ,-.221619887098827,-.0255856603625334,.142882631235925,.257437292859435, ,.247064730141653,.0667875652274404,.001496259351621,-.036231884057971,.17870108914885,-.00687641296156748,.0103092783505155,.0419161676646707,-.0178399143964777,.0415592996366039, , , , , , , , , , 
158,7,0,1,.285954,.381965,.383942,.278084,5,4,5,5,4, , , , , , , , ,0, , , , ,-.146273451401412,-.00258125333754621,-.0957995039403661,-.00176378415084211, , , , , , , , , , , , , , , , , , , , , 
159,7,1,1,.898611666666667,1,1,.305556,6,6,5,5,5,.90971,.858949,.9574,.87577,5,6,6,6,5,-.0255421480255582,-.0542026890206673,-.118991286695592,.0233436635842279,-.0534013011261738,0, , , , , , , , , , , , , ,.138817094665623,.0782922063090574,-.00783771323190412,.0232350312779267,.421450268712517,.30964404101738,.0239234449760766,.0274135876042908,.0369508623494956,.0380855645390648
160,5,0,1,.476928333333333,.578315,.8299,.1500825,6,6,6,6,6,.85484,.81855,.36834,.67813,5,4,5,5,4,.397733775895616,.379319060738569,.0761245917758191,.0761245917758191,-.270097959818747,-.178655247955745,-.259259671088477,-.33331119958332, ,.360439793912997,.192014762623721,-.0464015151515151,-.0142267094997705,-.540928973130598,-.733364573570759,-.0355871886120996,-.0374331550802139,-.425259183200291,.044923869134816,-.0950569590862832,-.257234252526742,.00946686596910808,.012909632571996,-.0803752535496957,-.917857544728255,-.0477299185098952,-.0123734533183352,.443707360015091,.331519891193472
161,7,0,1,.32515,.332996666666667,.306856666666667,.503056666666667,5,3,3,3,3, , , , , , , , ,0, , , , ,.0289448423539836,.0408531121715393,.0185767766283734,.02632979133116, , , , , , , , , , , , , , , , , , , , , 
162,12,1,1,.19191,.382125,.2153698,.1173838,5,6,5,5,5,.479889,.36031,.62248,.74482,2,5,4,4,2,-.129349609794905,-.266760956053684,.217973675495279,.120378295267294,-.0576011871936688,.279090629742719,-.0308604834276715,.0522233354969627, ,.163736874543894,-.0268214887620887,.00772002058672156,-.0158061116965227,.0881331510695681,-.0415013925225757,-.0376940133037694,.00213219616204691,-.103449888901883,.126106768421443,.0504768726203491,.301329585590917,.0174117647058823,-.0116279069767442,-.0212753277711561,.271773079783278,-.0387755102040816,-.033502538071066,-.0776866485972755,-.4893948238957
163,12,0,1,.29866525,.599472,.60257,.372372,4,5,4,4,4, , , , , , , , ,0, , , , ,-.337209124920491,-.00257728099350942,-.152828507584867,.0909517962741163, , , , , , , , , , , , , , , , , , , , , 
164,12,1,1,.305542,.774375,.251308,.248044,5,6,6,3,5, , , , , , , , ,0, , , , ,.0973942713477596,.509969454500074,.0596122129815624,.0774396935040881, ,-.0247113835098935,-.068262562724113,.0140965399401965,-.0596877869605142,.00876291928222681,-.146856430195877,.0253411306042885,.0328820116054159,-.650437141995779,.227665502768666, , , , , , , , , , 
166,7,0,1,.336368333333333,.862716666666667,.8627,.143576833333333,6,6,6,6,6, , , , , , , , ,0, , , , ,-.438950518527579,9.65950253561835E-06,.0374403325004126,.000135083526647339, , , , , , , , , , , , , , , , , , , , , 
167,12,0,1,.3182825,.130525333333333,.22035725,.4703025,4,3,4,4,3, , , , , , , , ,0, , , , ,.181801008930366,-.256017029438385,.109832133153402,-.127637652365283, ,.0301664114972419,-.0558682614668141,.0273109243697479,.00590445517981754,.0635669802844248,.0808810858480907,-.0253411306042885,-.0134874759152216,.203055791341925,.0223408686432656, , , , , , , , , , 
169,7,0,1,.8431075,.427942166666667,.424689,.207552,6,6,6,5,6,.12722,.421339,.31335,.24143,2,4,3,3,2,-.422475429557165,.146986003601524,-.234554806620119,-.0948768746633104,.330036011299921,.00381544423174763,-.142881405508431,.00772384584034086, , , , , , , , , , , , , , , , , , , , , 
170,7,0,1, , , , , , , , ,0,.574869,.58389,.56452,.43874,6,5,5,5,5,.00908293831167401,.0168667984430648,.0890573260721997,.185791014016329, , , , , , , , , , , , , , , ,-.0265391928443266,-.118627250707678,-.00915240748109828,.0551415797317437,.0793806690161187,-.442081447963801,.00342857142857143,.0224215246636771,-.0807323496427717,-.0801743029142843
171,7,0,1,.434286666666667,.532275,.369011666666667,.4802275,6,6,6,6,6, , , , , , , , ,0, , , , ,.081258727039975,.181144733824976,.0854338812886044,.189387133092993, , , , , , , , , , , , , , , , , , , , , 
172,7,0,1,.54382,.831348,.5017006,.4311125,4,5,5,4,4, , , , , , , , ,0, , , , ,.0402855763913211,.247288358428942,.013047639362644,-.248512606577126, , , , , , , , , , , , , , , , , , , , , 
173,12,0,1,.169763666666667,.16643325,.53715,.14680075,3,4,5,4,3, , , , , , , , ,0, , , , ,-.519704669264186,-.526898202877911,-.0782945712156043,-.0830947496703975, , , , , , , , , , , , , , , , , , , , , 
174,12,0,1, , , , , , , , ,0,.17293,.640179,.3886,.59428,6,6,6,6,6,-.384075650455007,.244541344642533,-.117897137670393,.179654432367451, , , , , , , , , , , , , , , , , , , , , , , , , 
175,12,0,1, , , , , , , , ,0,.308489,.5974,.30674,.50158,4,4,3,5,3,.0028428438841472,.321476762448293,.00180134113882088,.231215139781533, , ,.260893913819909,.310877423595136, ,.211891315413142,.0765735382867691,.0384615384615385,.00826446280991736,-.0128021266920844,.135219890987829,.00440528634361234,-.0134529147982063,-.0467455871770632,-.0138854721880553, , , , , , , , , , 
176,12,1,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0909686321734199,.0637519999744514, , , , , , , , , , , , , , , , , , , , , 
177,5,1,1,.372111666666667,.238898,.212211666666667,.319875,6,5,6,6,5, , , , , , , , ,0, , , , ,.273649862804269,.059157085970965,.170602817962155,.0331908637443794, ,-.0170338797129156,-.0785555223186093,-.024045261669024,-.0225988700564972,.107128607527597,-.00886618077992339,-.0114942528735632,.00189035916824197,-.111567888546306,-.11057445473388, , , , , , , , , , 
178,5,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.134024213873618,-.00909530756026583, ,-.100032318686186,-.0323000971642638,-.0480678605089538,-.0656444657402971,.219209934919006,-.0665412733338065,-.0175438596491228,.0279329608938547,.113306302985625,.321525270758123, , , , , , , , , , 
179,12,0,1, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,-.108498414950243, , , , , , , , , , , , , , , , , , , , , 
180,5,1,1,.685876666666667,.56343675,.752606,.249635,3,4,5,4,3,.82279,.17613,.32311,.33946,1,1,4,3,1,.43605899293132,-.294407499399087,.333375300398763,-.172477631127729,-.0463886947542874,-.143740961302359,-.0400548654452337,-.124957685767168, , , , , , , , , , , , , , , , , , , , , 
